,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
Value,1,6,1.5549460759471572,0.2124067489313335,54.885305259073206,0.9886479981457381,0.9716691732220966,0.8300150393325794,0.9716691732220966,0.9318879888744287,0.10431344882999029,17.94019438169434,35.50138784892719,0.029902809152829946
