model,variable,HR,HR_Lower,HR_Upper,p_value,concordance,n_obs,n_events
velocity_index_roll2_full_lag1,Population_log,0.9997356925610166,0.9845840875943538,1.0151204631211095,0.9729358619380521,0.8653794122396119,80806,80
velocity_pp_roll2_only_lag0,Disbursement_Velocity_pp_roll2_lag0,0.999999999999095,0.9999999992034273,1.0000000007947627,0.9982211708230775,0.41274343813521513,81021,88
velocity_pp_roll2_only_lag0,Expenditure_Velocity_pp_roll2_lag0,0.9999999999989498,0.999999999141898,1.0000000008560017,0.9980837485609879,0.41274343813521513,81021,88
velocity_pp_roll2_full_lag0,Disbursement_Velocity_pp_roll2_lag0,0.9999999999990414,0.999999999203374,1.000000000794709,0.9981159926243243,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Expenditure_Velocity_pp_roll2_lag0,0.9999999999988878,0.9999999991418361,1.0000000008559393,0.9979704442886329,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Government_Type_State,1.0001344578946352,0.9432529496070435,1.0604461234761098,0.996409243143901,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Log_Obligated,1.0000410130179678,0.9898933538769071,1.0102926985025125,0.9937115504579099,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Prior_Grant_Count,1.0003344240952847,0.9809402459543203,1.020112044701083,0.9732964239944742,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Prior_Grant_Dollars_log,1.0000415989756821,0.9978933241736376,1.0021944986053644,0.969756848575557,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Disaster_Year,1.0000944728230927,0.9945967256956788,1.0056226093763876,0.9732045738085745,0.6408844072755217,80945,87
velocity_pp_roll2_full_lag0,Population_log,0.9999693570363375,0.9848561127647819,1.0153145236663486,0.9968532759412676,0.6408844072755217,80945,87
velocity_index_roll2_only_lag0,Capacity_Velocity_Index_pp_roll2_lag0_scaled,0.9999743099851105,0.978435956932091,1.021986787735766,0.9981548894512839,0.41273076024479194,81021,88
velocity_index_roll2_full_lag0,Capacity_Velocity_Index_pp_roll2_lag0_scaled,0.9999727909985299,0.9784344759264392,1.0219852298137617,0.9980457909061416,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Government_Type_State,1.0001344558441503,0.9432529476823565,1.060446121291654,0.9964092978983495,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Log_Obligated,1.0000410130221633,0.9898933538784528,1.0102926985094123,0.9937115498162569,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Prior_Grant_Count,1.0003344240749101,0.9809402459231021,1.0201120446919931,0.9732964256361102,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Prior_Grant_Dollars_log,1.0000415989082538,0.9978933241069405,1.002194498537202,0.9697568975642779,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Disaster_Year,1.0000944726589613,0.9945967255334837,1.0056226092103036,0.9732046203365756,0.6408827260846394,80945,87
velocity_index_roll2_full_lag0,Population_log,0.9999693567637564,0.984856112489125,1.0153145233970027,0.9968532479511646,0.6408827260846394,80945,87
velocity_pp_roll2_only_lag2,Disbursement_Velocity_pp_roll2_lag2,0.9999999999884845,0.9999999992126077,1.0000000007643615,0.9767928437755796,0.4074707895567131,80735,78
velocity_pp_roll2_only_lag2,Expenditure_Velocity_pp_roll2_lag2,0.9999999999874689,0.9999999991517339,1.000000000823204,0.9765547876047489,0.4074707895567131,80735,78
velocity_pp_roll2_full_lag2,Disbursement_Velocity_pp_roll2_lag2,0.9999999999884615,0.9999999992125992,1.0000000007643237,0.9767459103941732,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Expenditure_Velocity_pp_roll2_lag2,0.9999999999874428,0.9999999991517236,1.000000000823162,0.9765055037004834,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Government_Type_State,1.0001349266642507,0.9429888513632227,1.06074411175453,0.9964139035774858,0.8596172553708524,80667,77
