Grantee,state_level,z_avg_employment,z_avg_payroll,z_rev_programs_per_staff,z_rev_disasters_per_staff,z_Ratio_disbursed_to_obligated,z_Ratio_expended_to_disbursed,z_Ratio_obligated_funds_fully_expended,z_Ratio_Program_Completed,z_rev_Duration_of_completion,z_rev_Average_Duration_Program_Completion,z_E_TOTPOP,z_SPL_THEME1,z_SPL_THEME2,z_SPL_THEME3,z_SPL_THEME4
"Butte County, CA",0,-0.3298102988639643,-0.346386498165212,-1.4582842226050232,-1.5238429539843306,-0.39799347061374785,0.04632062071803,-0.6369272193717398,-2.0211982377652666,0.6794041043000545,1.1246030891624028,-0.21188266228681427,0.3687264470793448,-0.5786514191232106,0.5953360043707967,1.3716903143142527
CA,1,0.4755342210380318,1.173487209880172,0.4342213739043701,1.1518323293284012,-1.2173959239070014,-0.03303066488021811,-1.3958309590852025,-2.384425026833391,0.1607308947340116,0.23914080985195596,14.158654829790107,-0.04950802011042134,-1.0213780989768326,1.4397118061778216,0.6960325200339011
CO,1,0.750848586726475,1.4822119565659277,0.43422134724394,1.1518323282813778,0.06604899063775506,-0.45691131843423394,-0.8911096118822995,0.42937417436875697,0.09988750179748576,0.8482627568219729,1.8038144600053878,-1.1490359928570977,-1.5375448715058664,0.6057035222771651,-0.38571117477686534
CT,1,1.467266907369676,1.7516367361374057,0.4342213688134237,1.1518323285038434,1.8533969356780235,0.0661251501130392,0.6505164322705835,0.44024287538787477,-1.1367043139838822,0.3895691981222973,1.1237920000487207,-1.1072625170855057,-1.1518786619506356,0.7415566531316227,0.23915380600085942
"Calcasieu Parish, LA",0,-0.3298102988639643,-0.346386498165212,-1.9777955630585233,-2.415734715541241,-0.0787322361366816,-0.0734086021055482,-0.34411686602098374,0.16434508028719397,-0.14398752648380828,-0.4457778341733349,-0.13760140913355784,-0.058989196377639476,0.4612134399518133,0.13466572656083028,0.6421682158775807
"Caldwell County, TX",0,-0.3298102988639643,-0.346386498165212,0.13735775164501288,-0.63195119242742,-1.3907897994976135,0.16857929197627688,-1.109686307185947,-1.8014267098051648,0.14501858996468908,0.0024991535194616487,-0.19656218490085667,0.4866056990692121,0.31516608713008504,1.3601281796736977,1.619165774593675
"Calhoun County, AR",0,-0.3298102988639643,-0.346386498165212,0.32289751609269146,0.2599405691294903,0.9678457368434359,-0.5397994742435942,0.6706575083262392,0.44024287538787477,-0.9085415904719107,-0.8811974303579824,-0.21188266228681427,0.11392560364332038,0.2812168212103116,-0.4976684905407094,-1.047432493237544
"Calhoun County, FL",0,-0.3298102988639643,-0.346386498165212,0.10024979875547714,-0.63195119242742,-1.421990666094604,-0.10344677923182206,-1.2776872763711742,-0.22395552022487797,0.7402474972365803,1.425897793119973,-0.21188266228681427,0.9615088970993622,0.08129764800737513,0.19402578628375786,1.3902438047894314
"Calhoun County, TX",0,-0.3298102988639643,-0.346386498165212,-0.38215358880848727,-1.5238429539843306,-0.3502585246225435,0.07752433831422474,-0.33339886065322677,-0.3749097010459577,-0.23658983331577396,-0.6357358678699131,-0.20393331517874544,-0.03185983828196481,1.4252415733399875,1.3398166473016608,0.025687631278854758
"Callahan County, TX",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,-0.79923293477794,0.036332766347721056,0.5860473068819435,0.44024287538787477,0.007118042787123721,-0.752149072785414,-0.20677542213280775,-0.6127507855243638,0.16472575324722824,-0.4126041078740991,-1.9774011116456145
